page,page-href,title,review_text,stars
"92","https://www.trustpilot.com/review/www.rebtel.com?page=92","Makes international calling easy","I used 2 other international calling cards before going to Rebtel.  The rates are comparable, but the call quality has always been better then any of the competitors.  I love that they give you a local number to access the call through, as it makes it so much easier to remember the number.  I think its a very innovative, easy to use, and high quality service.","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=95","rebtel is great","my hommie you need to try this man,rebtel is the best and it is cheap and it goes for an ok price.","star-rating count-5 size-medium clearfix"
"111","https://www.trustpilot.com/review/www.rebtel.com?page=111","efficient, almost fun and direct","For international calling my first recommendation though I haven't explored the others (apart from Skype) is Rebtel, why?
For the simple reason they're straightforward and quick with you, it's almost fun even saving int contacts from their web to your phone directly. Calls last and well, pretty much Rebtel should be amongst if not the first for their service quality :)","star-rating count-5 size-medium clearfix"
"18","https://www.trustpilot.com/review/www.rebtel.com?page=18","CustomService is very very poor","Sent an email regarding my subscription 2 weeks ago and haven't received any reply from them. There is no phone number to contact them.","star-rating count-1 size-medium clearfix"
"48","https://www.trustpilot.com/review/www.rebtel.com?page=48","Excellent","I would recommend this company to anyone","star-rating count-5 size-medium clearfix"
"106","https://www.trustpilot.com/review/www.rebtel.com?page=106","Great","I am very well, call in Cote D'Ivoire. Easy, no problems, never had dropped calls or signal. The council is comfortable with the code number on the phone, everything becomes easier. With Friends ""Rebtel""","star-rating count-5 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=63","Rebtel gave peace of mind","Since I had Rebtel I nev have to worry about scratching card and see if it works or not 5/5 reception guaranteed","star-rating count-5 size-medium clearfix"
"64","https://www.trustpilot.com/review/www.rebtel.com?page=64","Excellance at its best...","Excellance at its best... A truly convenient & effortless way to talk overseas","star-rating count-5 size-medium clearfix"
"76","https://www.trustpilot.com/review/www.rebtel.com?page=76","Using Rebtel for last 2 years & I have not been disappointed for once","The best part of Rebtel is the connect via Local Phone option. Sometimes, the WIFI causes issues but when you connect via Local Phone option it is smooth & zero disturbance. But, Rebtel should provide some discounts to its loyal customers in terms of free credit of 5 or 10%. That would help increase the loyalty.

Sayan","star-rating count-5 size-medium clearfix"
"32","https://www.trustpilot.com/review/www.rebtel.com?page=32","I use the old app cos the new one keep on asking me questions,""are you a member?"",.press 1,Press 9,..presss press.....and the numbers don't go through,even the registered numbers.","The new app is not clear what one has to do...internet calls don't go through as well as local numbers calls..it's frustrating","star-rating count-1 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=9","Rebtel auto debit corrected and Call quality","I had taken Rebtel service only for a month. However, I noticed last month that subscription charges were being auto debited from my credit card for last 2 months. On requesting for refund of my paid amount, Rebtel support team helped me get my refund and also unchecked the auto debit option.
Plus, the call quality is good, however, at times the calls do get dropped. Hence a rating of 4.","star-rating count-4 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=17","Excellent","I'm using one of the best service in 10 years great job.","star-rating count-5 size-medium clearfix"
"24","https://www.trustpilot.com/review/www.rebtel.com?page=24","5 Euro to India","I liked your 5 Euro plan to India. But it is not available now. So Rebtel is now one in among other voip. Please bring it back.","star-rating count-3 size-medium clearfix"
"","https://www.trustpilot.com/review/www.rebtel.com?page=41","very useful but less know then viber! WHY???","I like to use Rebtel and like to recommend it to others. Using a smartphone, iPhone it is easy to use. With a normal phone for some people maybe more complicated as you need the special numbers.
Changing country and with changing SIM Card for 3G or local call or with keeping the home sim card for only WIFI calls is sometimes tricky!
You have to sign in new with the new sim card number and change the preferred number which can do ONLY in the internet and not from the rebtel APP. Thats often unclear and inconvenient!","star-rating count-4 size-medium clearfix"
